id,intent,question,answer
ENT015,entry_requirements,What are the entry options for non-traditional students at Xiamen University Malaysia?,"Xiamen University Malaysia (XMUM) does not have a separate mature student or adult learner entry pathway. All applicants, including mature or non-traditional students, are assessed using the same standard admission routes.

Mature or adult applicants can still apply if they meet one of the recognised entry qualifications, such as STPM, A-Level, UEC, Foundation/Matriculation, or a relevant Diploma.

Key points:

- There is no special adult or mature entry scheme
- Work experience alone cannot replace academic qualifications
- Applicants without standard qualifications are usually advised to take a Foundation programme first before entering a degree."
ENT015,entry_requirements,XMUM mature student entry,"Xiamen University Malaysia (XMUM) does not have a separate mature student or adult learner entry pathway. All applicants, including mature or non-traditional students, are assessed using the same standard admission routes.

Mature or adult applicants can still apply if they meet one of the recognised entry qualifications, such as STPM, A-Level, UEC, Foundation/Matriculation, or a relevant Diploma.

Key points:

- There is no special adult or mature entry scheme
- Work experience alone cannot replace academic qualifications
- Applicants without standard qualifications are usually advised to take a Foundation programme first before entering a degree."
ENT015,entry_requirements,XMUM adult learner admission,"Xiamen University Malaysia (XMUM) does not have a separate mature student or adult learner entry pathway. All applicants, including mature or non-traditional students, are assessed using the same standard admission routes.

Mature or adult applicants can still apply if they meet one of the recognised entry qualifications, such as STPM, A-Level, UEC, Foundation/Matriculation, or a relevant Diploma.

Key points:

- There is no special adult or mature entry scheme
- Work experience alone cannot replace academic qualifications
- Applicants without standard qualifications are usually advised to take a Foundation programme first before entering a degree."
ENT015,entry_requirements,Can I apply to XMUM without standard school results?,"Xiamen University Malaysia (XMUM) does not have a separate mature student or adult learner entry pathway. All applicants, including mature or non-traditional students, are assessed using the same standard admission routes.

Mature or adult applicants can still apply if they meet one of the recognised entry qualifications, such as STPM, A-Level, UEC, Foundation/Matriculation, or a relevant Diploma.

Key points:

- There is no special adult or mature entry scheme
- Work experience alone cannot replace academic qualifications
- Applicants without standard qualifications are usually advised to take a Foundation programme first before entering a degree."
ENT015,entry_requirements,XMUM entry for mature or adult applicants,"Xiamen University Malaysia (XMUM) does not have a separate mature student or adult learner entry pathway. All applicants, including mature or non-traditional students, are assessed using the same standard admission routes.

Mature or adult applicants can still apply if they meet one of the recognised entry qualifications, such as STPM, A-Level, UEC, Foundation/Matriculation, or a relevant Diploma.

Key points:

- There is no special adult or mature entry scheme
- Work experience alone cannot replace academic qualifications
- Applicants without standard qualifications are usually advised to take a Foundation programme first before entering a degree."
ENT016,entry_requirements,Does XMUM consider co-curricular achievements during admission?,"Xiamen University Malaysia (XMUM) does not consider co-curricular or extracurricular achievements as part of its core admission decision.

Admission is mainly based on academic qualifications such as STPM, A-Level, UEC, Foundation/Matriculation, or Diploma results, along with meeting specific subject and grade requirements for each programme.

Co-curricular activities such as sports, leadership roles, competitions, or volunteer work are generally not used to determine admission eligibility.

However, these achievements may still be useful for personal development, scholarships, or future opportunities, but they do not directly improve admission chances.

In summary, admission to Xiamen University Malaysia is primarily academic-based, and co-curricular achievements are not part of the selection criteria."
ENT016,entry_requirements,Will my extracurricular activities improve my chances at XMUM?,"Xiamen University Malaysia (XMUM) does not consider co-curricular or extracurricular achievements as part of its core admission decision.

Admission is mainly based on academic qualifications such as STPM, A-Level, UEC, Foundation/Matriculation, or Diploma results, along with meeting specific subject and grade requirements for each programme.

Co-curricular activities such as sports, leadership roles, competitions, or volunteer work are generally not used to determine admission eligibility.

However, these achievements may still be useful for personal development, scholarships, or future opportunities, but they do not directly improve admission chances.

In summary, admission to Xiamen University Malaysia is primarily academic-based, and co-curricular achievements are not part of the selection criteria."
ENT016,entry_requirements,Does Xiamen University Malaysia look at non-academic achievements in the application?,"Xiamen University Malaysia (XMUM) does not consider co-curricular or extracurricular achievements as part of its core admission decision.

Admission is mainly based on academic qualifications such as STPM, A-Level, UEC, Foundation/Matriculation, or Diploma results, along with meeting specific subject and grade requirements for each programme.

Co-curricular activities such as sports, leadership roles, competitions, or volunteer work are generally not used to determine admission eligibility.

However, these achievements may still be useful for personal development, scholarships, or future opportunities, but they do not directly improve admission chances.

In summary, admission to Xiamen University Malaysia is primarily academic-based, and co-curricular achievements are not part of the selection criteria."
ENT016,entry_requirements,Are sports or leadership activities considered in XMUM admission?,"Xiamen University Malaysia (XMUM) does not consider co-curricular or extracurricular achievements as part of its core admission decision.

Admission is mainly based on academic qualifications such as STPM, A-Level, UEC, Foundation/Matriculation, or Diploma results, along with meeting specific subject and grade requirements for each programme.

Co-curricular activities such as sports, leadership roles, competitions, or volunteer work are generally not used to determine admission eligibility.

However, these achievements may still be useful for personal development, scholarships, or future opportunities, but they do not directly improve admission chances.

In summary, admission to Xiamen University Malaysia is primarily academic-based, and co-curricular achievements are not part of the selection criteria."
ENT016,entry_requirements,XMUM co-curricular admission consideration,"Xiamen University Malaysia (XMUM) does not consider co-curricular or extracurricular achievements as part of its core admission decision.

Admission is mainly based on academic qualifications such as STPM, A-Level, UEC, Foundation/Matriculation, or Diploma results, along with meeting specific subject and grade requirements for each programme.

Co-curricular activities such as sports, leadership roles, competitions, or volunteer work are generally not used to determine admission eligibility.

However, these achievements may still be useful for personal development, scholarships, or future opportunities, but they do not directly improve admission chances.

In summary, admission to Xiamen University Malaysia is primarily academic-based, and co-curricular achievements are not part of the selection criteria."
ENT016,entry_requirements,XMUM extracurricular activities application,"Xiamen University Malaysia (XMUM) does not consider co-curricular or extracurricular achievements as part of its core admission decision.

Admission is mainly based on academic qualifications such as STPM, A-Level, UEC, Foundation/Matriculation, or Diploma results, along with meeting specific subject and grade requirements for each programme.

Co-curricular activities such as sports, leadership roles, competitions, or volunteer work are generally not used to determine admission eligibility.

However, these achievements may still be useful for personal development, scholarships, or future opportunities, but they do not directly improve admission chances.

In summary, admission to Xiamen University Malaysia is primarily academic-based, and co-curricular achievements are not part of the selection criteria."
ENT016,entry_requirements,Does XMUM care about activities outside school for admission?,"Xiamen University Malaysia (XMUM) does not consider co-curricular or extracurricular achievements as part of its core admission decision.

Admission is mainly based on academic qualifications such as STPM, A-Level, UEC, Foundation/Matriculation, or Diploma results, along with meeting specific subject and grade requirements for each programme.

Co-curricular activities such as sports, leadership roles, competitions, or volunteer work are generally not used to determine admission eligibility.

However, these achievements may still be useful for personal development, scholarships, or future opportunities, but they do not directly improve admission chances.

In summary, admission to Xiamen University Malaysia is primarily academic-based, and co-curricular achievements are not part of the selection criteria."
ENT016,entry_requirements,XMUM non-academic achievement admission,"Xiamen University Malaysia (XMUM) does not consider co-curricular or extracurricular achievements as part of its core admission decision.

Admission is mainly based on academic qualifications such as STPM, A-Level, UEC, Foundation/Matriculation, or Diploma results, along with meeting specific subject and grade requirements for each programme.

Co-curricular activities such as sports, leadership roles, competitions, or volunteer work are generally not used to determine admission eligibility.

However, these achievements may still be useful for personal development, scholarships, or future opportunities, but they do not directly improve admission chances.

In summary, admission to Xiamen University Malaysia is primarily academic-based, and co-curricular achievements are not part of the selection criteria."
ENT017,entry_requirements,What happens if I do not meet the entry requirements for XMUM?,"If you do not meet the entry requirements for Xiamen University Malaysia (XMUM), you generally cannot enter a degree programme directly. However, there are alternative pathways depending on your current qualifications.

Common options include:

- Foundation programme: You can enroll in a foundation or pre-university programme first, then progress into a degree once you meet the required CGPA and subject requirements.

- Re-sitting or improving qualifications: You may retake examinations such as SPM, STPM, A-Level, or equivalent to achieve the required grades.

- Applying for a relevant Diploma first: In some cases, students may enter a diploma programme (if available and relevant), then progress to a degree after meeting the transfer requirements.

All applications are subject to academic assessment by XMUM, and meeting minimum requirements is important for direct entry into undergraduate programmes.

In summary, if you do not meet the entry criteria, the most common route is to start with a foundation programme before progressing to a degree at Xiamen University Malaysia. "
ENT017,entry_requirements,Can I still apply to XMUM if my results are below the minimum?,"If you do not meet the entry requirements for Xiamen University Malaysia (XMUM), you generally cannot enter a degree programme directly. However, there are alternative pathways depending on your current qualifications.

Common options include:

- Foundation programme: You can enroll in a foundation or pre-university programme first, then progress into a degree once you meet the required CGPA and subject requirements.

- Re-sitting or improving qualifications: You may retake examinations such as SPM, STPM, A-Level, or equivalent to achieve the required grades.

- Applying for a relevant Diploma first: In some cases, students may enter a diploma programme (if available and relevant), then progress to a degree after meeting the transfer requirements.

All applications are subject to academic assessment by XMUM, and meeting minimum requirements is important for direct entry into undergraduate programmes.

In summary, if you do not meet the entry criteria, the most common route is to start with a foundation programme before progressing to a degree at Xiamen University Malaysia. "
ENT017,entry_requirements,Is there an alternative entry route if I do not qualify directly for XMUM?,"If you do not meet the entry requirements for Xiamen University Malaysia (XMUM), you generally cannot enter a degree programme directly. However, there are alternative pathways depending on your current qualifications.

Common options include:

- Foundation programme: You can enroll in a foundation or pre-university programme first, then progress into a degree once you meet the required CGPA and subject requirements.

- Re-sitting or improving qualifications: You may retake examinations such as SPM, STPM, A-Level, or equivalent to achieve the required grades.

- Applying for a relevant Diploma first: In some cases, students may enter a diploma programme (if available and relevant), then progress to a degree after meeting the transfer requirements.

All applications are subject to academic assessment by XMUM, and meeting minimum requirements is important for direct entry into undergraduate programmes.

In summary, if you do not meet the entry criteria, the most common route is to start with a foundation programme before progressing to a degree at Xiamen University Malaysia. "
ENT017,entry_requirements,What options do I have if I don't meet XMUM's admission criteria?,"If you do not meet the entry requirements for Xiamen University Malaysia (XMUM), you generally cannot enter a degree programme directly. However, there are alternative pathways depending on your current qualifications.

Common options include:

- Foundation programme: You can enroll in a foundation or pre-university programme first, then progress into a degree once you meet the required CGPA and subject requirements.

- Re-sitting or improving qualifications: You may retake examinations such as SPM, STPM, A-Level, or equivalent to achieve the required grades.

- Applying for a relevant Diploma first: In some cases, students may enter a diploma programme (if available and relevant), then progress to a degree after meeting the transfer requirements.

All applications are subject to academic assessment by XMUM, and meeting minimum requirements is important for direct entry into undergraduate programmes.

In summary, if you do not meet the entry criteria, the most common route is to start with a foundation programme before progressing to a degree at Xiamen University Malaysia. "
ENT017,entry_requirements,XMUM below minimum requirement options,"If you do not meet the entry requirements for Xiamen University Malaysia (XMUM), you generally cannot enter a degree programme directly. However, there are alternative pathways depending on your current qualifications.

Common options include:

- Foundation programme: You can enroll in a foundation or pre-university programme first, then progress into a degree once you meet the required CGPA and subject requirements.

- Re-sitting or improving qualifications: You may retake examinations such as SPM, STPM, A-Level, or equivalent to achieve the required grades.

- Applying for a relevant Diploma first: In some cases, students may enter a diploma programme (if available and relevant), then progress to a degree after meeting the transfer requirements.

All applications are subject to academic assessment by XMUM, and meeting minimum requirements is important for direct entry into undergraduate programmes.

In summary, if you do not meet the entry criteria, the most common route is to start with a foundation programme before progressing to a degree at Xiamen University Malaysia. "
ENT017,entry_requirements,XMUM alternative entry pathway,"If you do not meet the entry requirements for Xiamen University Malaysia (XMUM), you generally cannot enter a degree programme directly. However, there are alternative pathways depending on your current qualifications.

Common options include:

- Foundation programme: You can enroll in a foundation or pre-university programme first, then progress into a degree once you meet the required CGPA and subject requirements.

- Re-sitting or improving qualifications: You may retake examinations such as SPM, STPM, A-Level, or equivalent to achieve the required grades.

- Applying for a relevant Diploma first: In some cases, students may enter a diploma programme (if available and relevant), then progress to a degree after meeting the transfer requirements.

All applications are subject to academic assessment by XMUM, and meeting minimum requirements is important for direct entry into undergraduate programmes.

In summary, if you do not meet the entry criteria, the most common route is to start with a foundation programme before progressing to a degree at Xiamen University Malaysia. "
ENT017,entry_requirements,"I don't meet XMUM requirements, what can I do?","If you do not meet the entry requirements for Xiamen University Malaysia (XMUM), you generally cannot enter a degree programme directly. However, there are alternative pathways depending on your current qualifications.

Common options include:

- Foundation programme: You can enroll in a foundation or pre-university programme first, then progress into a degree once you meet the required CGPA and subject requirements.

- Re-sitting or improving qualifications: You may retake examinations such as SPM, STPM, A-Level, or equivalent to achieve the required grades.

- Applying for a relevant Diploma first: In some cases, students may enter a diploma programme (if available and relevant), then progress to a degree after meeting the transfer requirements.

All applications are subject to academic assessment by XMUM, and meeting minimum requirements is important for direct entry into undergraduate programmes.

In summary, if you do not meet the entry criteria, the most common route is to start with a foundation programme before progressing to a degree at Xiamen University Malaysia. "
ENT017,entry_requirements,XMUM entry options if not qualified,"If you do not meet the entry requirements for Xiamen University Malaysia (XMUM), you generally cannot enter a degree programme directly. However, there are alternative pathways depending on your current qualifications.

Common options include:

- Foundation programme: You can enroll in a foundation or pre-university programme first, then progress into a degree once you meet the required CGPA and subject requirements.

- Re-sitting or improving qualifications: You may retake examinations such as SPM, STPM, A-Level, or equivalent to achieve the required grades.

- Applying for a relevant Diploma first: In some cases, students may enter a diploma programme (if available and relevant), then progress to a degree after meeting the transfer requirements.

All applications are subject to academic assessment by XMUM, and meeting minimum requirements is important for direct entry into undergraduate programmes.

In summary, if you do not meet the entry criteria, the most common route is to start with a foundation programme before progressing to a degree at Xiamen University Malaysia. "
ENT018,entry_requirements,Does XMUM have a foundation program that leads to a degree?,"Xiamen University Malaysia (XMUM) offers foundation programmes that act as a direct pathway to undergraduate (degree) studies.

How it works:

- Students first complete a Foundation programme (usually 1 year / 3 semesters)
- After successfully passing and meeting the required CGPA, students can progress directly into a related bachelor’s degree at XMUM

Key points:

- Foundation programmes at XMUM are designed specifically for progression into XMUM degree programmes
- Progression is not automatic, students must achieve the required CGPA and meet programme-specific requirements
- Different degrees may require different minimum CGPA levels for entry after foundation

In summary, the XMUM Foundation programme is a recognised pathway into undergraduate study, but students must still meet academic performance requirements to continue into their chosen degree. "
ENT018,entry_requirements,Can I do XMUM foundation and then continue to a degree?,"Xiamen University Malaysia (XMUM) offers foundation programmes that act as a direct pathway to undergraduate (degree) studies.

How it works:

- Students first complete a Foundation programme (usually 1 year / 3 semesters)
- After successfully passing and meeting the required CGPA, students can progress directly into a related bachelor’s degree at XMUM

Key points:

- Foundation programmes at XMUM are designed specifically for progression into XMUM degree programmes
- Progression is not automatic, students must achieve the required CGPA and meet programme-specific requirements
- Different degrees may require different minimum CGPA levels for entry after foundation

In summary, the XMUM Foundation programme is a recognised pathway into undergraduate study, but students must still meet academic performance requirements to continue into their chosen degree. "
ENT018,entry_requirements,Is the XMUM foundation program a pathway to undergraduate study?,"Xiamen University Malaysia (XMUM) offers foundation programmes that act as a direct pathway to undergraduate (degree) studies.

How it works:

- Students first complete a Foundation programme (usually 1 year / 3 semesters)
- After successfully passing and meeting the required CGPA, students can progress directly into a related bachelor’s degree at XMUM

Key points:

- Foundation programmes at XMUM are designed specifically for progression into XMUM degree programmes
- Progression is not automatic, students must achieve the required CGPA and meet programme-specific requirements
- Different degrees may require different minimum CGPA levels for entry after foundation

In summary, the XMUM Foundation programme is a recognised pathway into undergraduate study, but students must still meet academic performance requirements to continue into their chosen degree. "
ENT018,entry_requirements,Will completing the XMUM foundation guarantee me entry into a degree program?,"Xiamen University Malaysia (XMUM) offers foundation programmes that act as a direct pathway to undergraduate (degree) studies.

How it works:

- Students first complete a Foundation programme (usually 1 year / 3 semesters)
- After successfully passing and meeting the required CGPA, students can progress directly into a related bachelor’s degree at XMUM

Key points:

- Foundation programmes at XMUM are designed specifically for progression into XMUM degree programmes
- Progression is not automatic, students must achieve the required CGPA and meet programme-specific requirements
- Different degrees may require different minimum CGPA levels for entry after foundation

In summary, the XMUM Foundation programme is a recognised pathway into undergraduate study, but students must still meet academic performance requirements to continue into their chosen degree. "
ENT018,entry_requirements,XMUM foundation to degree pathway,"Xiamen University Malaysia (XMUM) offers foundation programmes that act as a direct pathway to undergraduate (degree) studies.

How it works:

- Students first complete a Foundation programme (usually 1 year / 3 semesters)
- After successfully passing and meeting the required CGPA, students can progress directly into a related bachelor’s degree at XMUM

Key points:

- Foundation programmes at XMUM are designed specifically for progression into XMUM degree programmes
- Progression is not automatic, students must achieve the required CGPA and meet programme-specific requirements
- Different degrees may require different minimum CGPA levels for entry after foundation

In summary, the XMUM Foundation programme is a recognised pathway into undergraduate study, but students must still meet academic performance requirements to continue into their chosen degree. "
ENT018,entry_requirements,XMUM foundation leads to undergraduate,"Xiamen University Malaysia (XMUM) offers foundation programmes that act as a direct pathway to undergraduate (degree) studies.

How it works:

- Students first complete a Foundation programme (usually 1 year / 3 semesters)
- After successfully passing and meeting the required CGPA, students can progress directly into a related bachelor’s degree at XMUM

Key points:

- Foundation programmes at XMUM are designed specifically for progression into XMUM degree programmes
- Progression is not automatic, students must achieve the required CGPA and meet programme-specific requirements
- Different degrees may require different minimum CGPA levels for entry after foundation

In summary, the XMUM Foundation programme is a recognised pathway into undergraduate study, but students must still meet academic performance requirements to continue into their chosen degree. "
ENT018,entry_requirements,"If I pass XMUM foundation, can I go straight to degree?","Xiamen University Malaysia (XMUM) offers foundation programmes that act as a direct pathway to undergraduate (degree) studies.

How it works:

- Students first complete a Foundation programme (usually 1 year / 3 semesters)
- After successfully passing and meeting the required CGPA, students can progress directly into a related bachelor’s degree at XMUM

Key points:

- Foundation programmes at XMUM are designed specifically for progression into XMUM degree programmes
- Progression is not automatic, students must achieve the required CGPA and meet programme-specific requirements
- Different degrees may require different minimum CGPA levels for entry after foundation

In summary, the XMUM Foundation programme is a recognised pathway into undergraduate study, but students must still meet academic performance requirements to continue into their chosen degree. "
ENT018,entry_requirements,XMUM foundation program as degree entry,"Xiamen University Malaysia (XMUM) offers foundation programmes that act as a direct pathway to undergraduate (degree) studies.

How it works:

- Students first complete a Foundation programme (usually 1 year / 3 semesters)
- After successfully passing and meeting the required CGPA, students can progress directly into a related bachelor’s degree at XMUM

Key points:

- Foundation programmes at XMUM are designed specifically for progression into XMUM degree programmes
- Progression is not automatic, students must achieve the required CGPA and meet programme-specific requirements
- Different degrees may require different minimum CGPA levels for entry after foundation

In summary, the XMUM Foundation programme is a recognised pathway into undergraduate study, but students must still meet academic performance requirements to continue into their chosen degree. "
ENT020,entry_requirements,What are the requirements to enter the data science program at XMUM?,"The Bachelor of Engineering in Data Science (Honours) at Xiamen University Malaysia (XMUM) has specific entry requirements depending on your qualification pathway.

General entry requirements:

- STPM (Science Stream): Pass with at least Grade C (GP 2.0) in Mathematics AND 1 Science/ICT subject
- STPM (Non-Science Stream): Pass with at least Grade C (GP 2.0) in any 2 subjects AND a credit in Additional Mathematics (SPM or equivalent)
- A-Level: Pass with at least Grade D in any 2 subjects
- UEC: Pass with at least Grade B in 5 subjects
- Foundation / Matriculation: Minimum CGPA of 2.0
- Diploma: 
 - Diploma in Computing-related fields with at least CGPA 2.5, OR
 - Diploma in Science/Technology with at least CGPA 2.75

Additional requirement:
- Either a credit in Additional Mathematics, OR
- A credit in Mathematics plus 1 Science/Technology/Engineering subject and passing a Mathematics placement test (if required)

In summary, the data science programme at XMUM requires a strong foundation in mathematics and analytical subjects, with different entry routes depending on your academic background. "
ENT020,entry_requirements,What qualifications do I need for data science at Xiamen University Malaysia?,"The Bachelor of Engineering in Data Science (Honours) at Xiamen University Malaysia (XMUM) has specific entry requirements depending on your qualification pathway.

General entry requirements:

- STPM (Science Stream): Pass with at least Grade C (GP 2.0) in Mathematics AND 1 Science/ICT subject
- STPM (Non-Science Stream): Pass with at least Grade C (GP 2.0) in any 2 subjects AND a credit in Additional Mathematics (SPM or equivalent)
- A-Level: Pass with at least Grade D in any 2 subjects
- UEC: Pass with at least Grade B in 5 subjects
- Foundation / Matriculation: Minimum CGPA of 2.0
- Diploma: 
 - Diploma in Computing-related fields with at least CGPA 2.5, OR
 - Diploma in Science/Technology with at least CGPA 2.75

Additional requirement:
- Either a credit in Additional Mathematics, OR
- A credit in Mathematics plus 1 Science/Technology/Engineering subject and passing a Mathematics placement test (if required)

In summary, the data science programme at XMUM requires a strong foundation in mathematics and analytical subjects, with different entry routes depending on your academic background. "
ENT020,entry_requirements,How do I qualify for the XMUM data science degree?,"The Bachelor of Engineering in Data Science (Honours) at Xiamen University Malaysia (XMUM) has specific entry requirements depending on your qualification pathway.

General entry requirements:

- STPM (Science Stream): Pass with at least Grade C (GP 2.0) in Mathematics AND 1 Science/ICT subject
- STPM (Non-Science Stream): Pass with at least Grade C (GP 2.0) in any 2 subjects AND a credit in Additional Mathematics (SPM or equivalent)
- A-Level: Pass with at least Grade D in any 2 subjects
- UEC: Pass with at least Grade B in 5 subjects
- Foundation / Matriculation: Minimum CGPA of 2.0
- Diploma: 
 - Diploma in Computing-related fields with at least CGPA 2.5, OR
 - Diploma in Science/Technology with at least CGPA 2.75

Additional requirement:
- Either a credit in Additional Mathematics, OR
- A credit in Mathematics plus 1 Science/Technology/Engineering subject and passing a Mathematics placement test (if required)

In summary, the data science programme at XMUM requires a strong foundation in mathematics and analytical subjects, with different entry routes depending on your academic background. "
ENT020,entry_requirements,What subjects are required to study data science at XMUM?,"The Bachelor of Engineering in Data Science (Honours) at Xiamen University Malaysia (XMUM) has specific entry requirements depending on your qualification pathway.

General entry requirements:

- STPM (Science Stream): Pass with at least Grade C (GP 2.0) in Mathematics AND 1 Science/ICT subject
- STPM (Non-Science Stream): Pass with at least Grade C (GP 2.0) in any 2 subjects AND a credit in Additional Mathematics (SPM or equivalent)
- A-Level: Pass with at least Grade D in any 2 subjects
- UEC: Pass with at least Grade B in 5 subjects
- Foundation / Matriculation: Minimum CGPA of 2.0
- Diploma: 
 - Diploma in Computing-related fields with at least CGPA 2.5, OR
 - Diploma in Science/Technology with at least CGPA 2.75

Additional requirement:
- Either a credit in Additional Mathematics, OR
- A credit in Mathematics plus 1 Science/Technology/Engineering subject and passing a Mathematics placement test (if required)

In summary, the data science programme at XMUM requires a strong foundation in mathematics and analytical subjects, with different entry routes depending on your academic background. "
ENT020,entry_requirements,XMUM data science entry requirement,"The Bachelor of Engineering in Data Science (Honours) at Xiamen University Malaysia (XMUM) has specific entry requirements depending on your qualification pathway.

General entry requirements:

- STPM (Science Stream): Pass with at least Grade C (GP 2.0) in Mathematics AND 1 Science/ICT subject
- STPM (Non-Science Stream): Pass with at least Grade C (GP 2.0) in any 2 subjects AND a credit in Additional Mathematics (SPM or equivalent)
- A-Level: Pass with at least Grade D in any 2 subjects
- UEC: Pass with at least Grade B in 5 subjects
- Foundation / Matriculation: Minimum CGPA of 2.0
- Diploma: 
 - Diploma in Computing-related fields with at least CGPA 2.5, OR
 - Diploma in Science/Technology with at least CGPA 2.75

Additional requirement:
- Either a credit in Additional Mathematics, OR
- A credit in Mathematics plus 1 Science/Technology/Engineering subject and passing a Mathematics placement test (if required)

In summary, the data science programme at XMUM requires a strong foundation in mathematics and analytical subjects, with different entry routes depending on your academic background. "
ENT020,entry_requirements,XMUM data science admission criteria,"The Bachelor of Engineering in Data Science (Honours) at Xiamen University Malaysia (XMUM) has specific entry requirements depending on your qualification pathway.

General entry requirements:

- STPM (Science Stream): Pass with at least Grade C (GP 2.0) in Mathematics AND 1 Science/ICT subject
- STPM (Non-Science Stream): Pass with at least Grade C (GP 2.0) in any 2 subjects AND a credit in Additional Mathematics (SPM or equivalent)
- A-Level: Pass with at least Grade D in any 2 subjects
- UEC: Pass with at least Grade B in 5 subjects
- Foundation / Matriculation: Minimum CGPA of 2.0
- Diploma: 
 - Diploma in Computing-related fields with at least CGPA 2.5, OR
 - Diploma in Science/Technology with at least CGPA 2.75

Additional requirement:
- Either a credit in Additional Mathematics, OR
- A credit in Mathematics plus 1 Science/Technology/Engineering subject and passing a Mathematics placement test (if required)

In summary, the data science programme at XMUM requires a strong foundation in mathematics and analytical subjects, with different entry routes depending on your academic background. "
ENT020,entry_requirements,What results do I need for XMUM data science?,"The Bachelor of Engineering in Data Science (Honours) at Xiamen University Malaysia (XMUM) has specific entry requirements depending on your qualification pathway.

General entry requirements:

- STPM (Science Stream): Pass with at least Grade C (GP 2.0) in Mathematics AND 1 Science/ICT subject
- STPM (Non-Science Stream): Pass with at least Grade C (GP 2.0) in any 2 subjects AND a credit in Additional Mathematics (SPM or equivalent)
- A-Level: Pass with at least Grade D in any 2 subjects
- UEC: Pass with at least Grade B in 5 subjects
- Foundation / Matriculation: Minimum CGPA of 2.0
- Diploma: 
 - Diploma in Computing-related fields with at least CGPA 2.5, OR
 - Diploma in Science/Technology with at least CGPA 2.75

Additional requirement:
- Either a credit in Additional Mathematics, OR
- A credit in Mathematics plus 1 Science/Technology/Engineering subject and passing a Mathematics placement test (if required)

In summary, the data science programme at XMUM requires a strong foundation in mathematics and analytical subjects, with different entry routes depending on your academic background. "
ENT020,entry_requirements,XMUM data science minimum qualification,"The Bachelor of Engineering in Data Science (Honours) at Xiamen University Malaysia (XMUM) has specific entry requirements depending on your qualification pathway.

General entry requirements:

- STPM (Science Stream): Pass with at least Grade C (GP 2.0) in Mathematics AND 1 Science/ICT subject
- STPM (Non-Science Stream): Pass with at least Grade C (GP 2.0) in any 2 subjects AND a credit in Additional Mathematics (SPM or equivalent)
- A-Level: Pass with at least Grade D in any 2 subjects
- UEC: Pass with at least Grade B in 5 subjects
- Foundation / Matriculation: Minimum CGPA of 2.0
- Diploma: 
 - Diploma in Computing-related fields with at least CGPA 2.5, OR
 - Diploma in Science/Technology with at least CGPA 2.75

Additional requirement:
- Either a credit in Additional Mathematics, OR
- A credit in Mathematics plus 1 Science/Technology/Engineering subject and passing a Mathematics placement test (if required)

In summary, the data science programme at XMUM requires a strong foundation in mathematics and analytical subjects, with different entry routes depending on your academic background. "
FEE001,tuition_fees,How much does it cost to study at XMUM?,"The cost of studying at XMUM depends on your programme, duration, and whether you are a Malaysian or international student.

Tuition fee overview (approximate total for full programme):

Business / Economics / Communication (3 years):
- Malaysian: ~RM78,000 to RM87,000
- International: ~RM81,000 to RM90,000

Engineering / Computing / Data Science (4 years):
- Malaysian: ~RM116,000 to RM124,000
- International: ~RM120,000 to RM128,000

Science programmes (3 to 4 years):
- Malaysian: ~RM81,000 to RM124,000
- International: ~RM84,000 to RM128,000

Traditional Chinese Medicine (5 years):
- Malaysian: ~RM145,000
- International: ~RM150,000

Additional administrative fees (initial payment for international students):
- Around RM3,068 (inclusive of SST), covering application and registration, hostel application, and visa-related fees

Refundable deposits:
- Hostel deposit: RM500
- Security deposit: RM1,000 (international students)

For the full and updated fee breakdown, visit: https://www.xmu.edu.my/admissions/tuition-fees"
FEE001,tuition_fees,What are the tuition fees at Xiamen University Malaysia?,"The cost of studying at XMUM depends on your programme, duration, and whether you are a Malaysian or international student.

Tuition fee overview (approximate total for full programme):

Business / Economics / Communication (3 years):
- Malaysian: ~RM78,000 to RM87,000
- International: ~RM81,000 to RM90,000

Engineering / Computing / Data Science (4 years):
- Malaysian: ~RM116,000 to RM124,000
- International: ~RM120,000 to RM128,000

Science programmes (3 to 4 years):
- Malaysian: ~RM81,000 to RM124,000
- International: ~RM84,000 to RM128,000

Traditional Chinese Medicine (5 years):
- Malaysian: ~RM145,000
- International: ~RM150,000

Additional administrative fees (initial payment for international students):
- Around RM3,068 (inclusive of SST), covering application and registration, hostel application, and visa-related fees

Refundable deposits:
- Hostel deposit: RM500
- Security deposit: RM1,000 (international students)

For the full and updated fee breakdown, visit: https://www.xmu.edu.my/admissions/tuition-fees"
FEE001,tuition_fees,What is the total fee for studying at XMUM?,"The cost of studying at XMUM depends on your programme, duration, and whether you are a Malaysian or international student.

Tuition fee overview (approximate total for full programme):

Business / Economics / Communication (3 years):
- Malaysian: ~RM78,000 to RM87,000
- International: ~RM81,000 to RM90,000

Engineering / Computing / Data Science (4 years):
- Malaysian: ~RM116,000 to RM124,000
- International: ~RM120,000 to RM128,000

Science programmes (3 to 4 years):
- Malaysian: ~RM81,000 to RM124,000
- International: ~RM84,000 to RM128,000

Traditional Chinese Medicine (5 years):
- Malaysian: ~RM145,000
- International: ~RM150,000

Additional administrative fees (initial payment for international students):
- Around RM3,068 (inclusive of SST), covering application and registration, hostel application, and visa-related fees

Refundable deposits:
- Hostel deposit: RM500
- Security deposit: RM1,000 (international students)

For the full and updated fee breakdown, visit: https://www.xmu.edu.my/admissions/tuition-fees"
